website,loc,lastmod,cured_name,type
pragmaticworks.com,https://pragmaticworks.com/blog/a-dramatic-shift-in-the-b2b-client-/vendor-relationship,2023 03 16,vendor relationship,blog
pragmaticworks.com,https://pragmaticworks.com/blog/a-3-step-strategy-for-azure-cost-optimization,2023 03 28,a 3 step strategy for azure cost optimization,blog
pragmaticworks.com,https://pragmaticworks.com/2/blog,2023 08 29,blog,blog
pragmaticworks.com,https://pragmaticworks.com/blog/can-azure-data-factory-read-excel-files-from-data-lake,2023 03 28,can azure data factory read excel files from data lake,blog
pragmaticworks.com,https://pragmaticworks.com/blog/dtu-vs-vcore-in-azure-sql-database,2023 11 22,dtu vs vcore in azure sql database,blog
pragmaticworks.com,https://pragmaticworks.com/blog/may-the-4th-be-with-you,2023 03 16,may the 4th be with you,blog
pragmaticworks.com,https://pragmaticworks.com/learn-with-the-nerds-power-platform-co-pilot-and-ai-builder-recorded-live-event,2023 11 08,learn with the nerds power platform co pilot and ai builder recorded live event,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-development-best-practices,2023 03 28,power bi development best practices,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-automate-and-hubspot-integration,2023 11 30,power automate and hubspot integration,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-apps-getting-started,2023 03 28,power apps getting started,blog
pragmaticworks.com,https://pragmaticworks.com/blog/making-sense-of-the-power-bi-ecosystem-webinar,2023 03 28,making sense of the power bi ecosystem webinar,blog
pragmaticworks.com,https://pragmaticworks.com/blog/why-use-file-storage-in-data-warehouse-patterns,2023 03 28,why use file storage in data warehouse patterns,blog
pragmaticworks.com,https://pragmaticworks.com/blog/relating-related-tables-to-baseball-because-i-miss-sports,2023 03 28,relating related tables to baseball because i miss sports,blog
pragmaticworks.com,https://pragmaticworks.com/blog/overview-and-benefits-of-azure-cognitive-services,2023 03 28,overview and benefits of azure cognitive services,blog
pragmaticworks.com,https://pragmaticworks.com/blog/integrating-powerapps-with-power-bi,2023 03 28,integrating powerapps with power bi,blog
pragmaticworks.com,https://pragmaticworks.com/blog/flashback-friday-i-dont-understand-sharepoint,2023 03 16,flashback friday i dont understand sharepoint,blog
pragmaticworks.com,https://pragmaticworks.com/blog/creating-your-first-notebook-in-azure-databricks,2023 03 28,creating your first notebook in azure databricks,blog
pragmaticworks.com,https://pragmaticworks.com/blog/digital-transformation-the-3-priorities-of-cios-for-2017,2023 03 28,digital transformation the 3 priorities of cios for 2017,blog
pragmaticworks.com,https://pragmaticworks.com/about-us/contact,2024 01 09,contact,blog
pragmaticworks.com,https://pragmaticworks.com/instructors/manuel-quintana,2023 12 28,manuel quintana,blog
pragmaticworks.com,https://pragmaticworks.com/blog/whats-going-on-in-october,2023 03 28,whats going on in october,blog
pragmaticworks.com,https://pragmaticworks.com/event-list/oct-16-virtual-power-bi-bootcamp-16,2024 02 20,oct 16 virtual power bi bootcamp 16,blog
pragmaticworks.com,https://pragmaticworks.com/blog/successful-data-platform-migration,2024 02 06,successful data platform migration,blog
pragmaticworks.com,https://pragmaticworks.com/blog/3-secrets-to-changing-your-data-culture,2023 03 28,3 secrets to changing your data culture,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-monthly-digest-february-2019,2023 03 28,power bi monthly digest february 2019,blog
pragmaticworks.com,https://pragmaticworks.com/blog/using-powershell-to-build-your-azure-vm-environment,2023 09 28,using powershell to build your azure vm environment,blog
pragmaticworks.com,https://pragmaticworks.com/blog/pragmatic-works-named-a-top-global-leader-in-it-services,2023 03 28,pragmatic works named a top global leader in it services,blog
pragmaticworks.com,https://pragmaticworks.com/blog/what-is-azure-virtual-wan,2023 03 28,what is azure virtual wan,blog
pragmaticworks.com,https://pragmaticworks.com/azure-synapse-analytics-setup,2023 08 07,azure synapse analytics setup,blog
pragmaticworks.com,https://pragmaticworks.com/blog/should-you-be-using-cosmos-db,2023 03 28,should you be using cosmos db,blog
pragmaticworks.com,https://pragmaticworks.com/blog/monitoring-in-azure-analysis-services-part-1-of-3,2023 03 28,monitoring in azure analysis services part 1 of 3,blog
pragmaticworks.com,https://pragmaticworks.com/blog/introduction-to-data-governance-in-azure-sql-db,2023 03 28,introduction to data governance in azure sql db,blog
pragmaticworks.com,https://pragmaticworks.com/event-list/mar-01-virtual-power-bi-administration-80,2024 02 20,mar 01 virtual power bi administration 80,blog
pragmaticworks.com,https://pragmaticworks.com/blog/creating-ssrs-reports-efficiently-through-best-practices,2023 03 16,creating ssrs reports efficiently through best practices,blog
pragmaticworks.com,https://pragmaticworks.com/blog/powerbi-dax-variables-calculate-and-filter,2024 02 20,powerbi dax variables calculate and filter,blog
pragmaticworks.com,https://pragmaticworks.com/blog/you-dont-have-time-for-data-testing,2023 03 16,you dont have time for data testing,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-monthly-digest-april-2020,2023 03 28,power bi monthly digest april 2020,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-data-factory-if-condition-activity,2023 09 19,azure data factory if condition activity,blog
pragmaticworks.com,https://pragmaticworks.com/blog/tales-from-sales-how-i-created-my-bi-solution-why-i-use-power-bi,2023 03 16,tales from sales how i created my bi solution why i use power bi,blog
pragmaticworks.com,https://pragmaticworks.com/blog/connecting-azure-databricks-data-to-power-bi,2023 03 28,connecting azure databricks data to power bi,blog
pragmaticworks.com,https://pragmaticworks.com/event-list/aug-02-test-event-7,2024 02 20,aug 02 test event 7,blog
pragmaticworks.com,https://pragmaticworks.com/advanced-dax,2023 09 28,advanced dax,blog
pragmaticworks.com,https://pragmaticworks.com/advanced-data-shaping-with-power-bi,2023 08 07,advanced data shaping with power bi,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-to-add-a-signature-line-to-power-apps,2023 03 28,how to add a signature line to power apps,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-data-image-by-cloudscope,2023 03 28,power bi custom visuals data image by cloudscope,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-to-control-costs-and-chargebacks-in-azure,2023 03 28,how to control costs and chargebacks in azure,blog
pragmaticworks.com,https://pragmaticworks.com/blog/trim-before-removing-duplicates-power-query,2023 03 16,trim before removing duplicates power query,blog
pragmaticworks.com,https://pragmaticworks.com/blog/expand-your-reporting-skills-with-our-new-ssrs-mobile-reports-course,2023 03 28,expand your reporting skills with our new ssrs mobile reports course,blog
pragmaticworks.com,https://pragmaticworks.com/blog/overview-of-azure-stream-analytics,2023 03 28,overview of azure stream analytics,blog
pragmaticworks.com,https://pragmaticworks.com/blog/powerbi-dax-switch-function,2024 02 13,powerbi dax switch function,blog
pragmaticworks.com,https://pragmaticworks.com/blog/express-routes-and-vpns,2023 03 28,express routes and vpns,blog
pragmaticworks.com,https://pragmaticworks.com/2/blog/power-apps-calculate-mileage-using-bing-maps-0,2023 06 15,power apps calculate mileage using bing maps 0,blog
pragmaticworks.com,https://pragmaticworks.com/blog/is-azure-sql-database-the-right-fit-for-your-data,2023 03 28,is azure sql database the right fit for your data,blog
pragmaticworks.com,https://pragmaticworks.com/blog/backing-it-up-before-you-delete-it,2023 03 16,backing it up before you delete it,blog
pragmaticworks.com,https://pragmaticworks.com/blog/disaster-recovery-in-azure-sql-data-warehouse,2023 03 28,disaster recovery in azure sql data warehouse,blog
pragmaticworks.com,https://pragmaticworks.com/blog/saving-the-day-from-delay-the-importance-of-date-tables,2023 03 28,saving the day from delay the importance of date tables,blog
pragmaticworks.com,https://pragmaticworks.com/blog/our-ssis-components-execute-3000-faster-than-yours,2024 01 29,our ssis components execute 3000 faster than yours,blog
pragmaticworks.com,https://pragmaticworks.com/blog/5-ui-design-best-practices-for-power-apps,2023 03 28,5 ui design best practices for power apps,blog
pragmaticworks.com,https://pragmaticworks.com/introduction-to-azure-data-lake-store,2023 08 29,introduction to azure data lake store,blog
pragmaticworks.com,https://pragmaticworks.com/blog/getting-started-with-azure-analysis-services,2023 03 28,getting started with azure analysis services,blog
pragmaticworks.com,https://pragmaticworks.com/blog/introduction-to-using-ssis-with-azure,2023 03 28,introduction to using ssis with azure,blog
pragmaticworks.com,https://pragmaticworks.com/blog/newly-announced-feature-power-bi-xmla-endpoints,2023 03 28,newly announced feature power bi xmla endpoints,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-automate-send-instant-emails-from-canvasapps,2023 03 16,power automate send instant emails from canvasapps,blog
pragmaticworks.com,https://pragmaticworks.com/blog/follow-our-learning-paths-to-reach-your-training-goals,2023 03 28,follow our learning paths to reach your training goals,blog
pragmaticworks.com,https://pragmaticworks.com/blog/monitoring-in-azure-analysis-services-part-3-of-3,2023 03 28,monitoring in azure analysis services part 3 of 3,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-worst-practices-failure-to-educate-the-users,2023 03 28,power bi worst practices failure to educate the users,blog
pragmaticworks.com,https://pragmaticworks.com/blog/my-data-is-cleaner-than-yours,2024 01 29,my data is cleaner than yours,blog
pragmaticworks.com,https://pragmaticworks.com/blog/im-speaking-at-sqlsaturday-phoenix,2023 09 28,im speaking at sqlsaturday phoenix,blog
pragmaticworks.com,https://pragmaticworks.com/blog/leveraging-custom-labels-in-power-bi,2024 01 10,leveraging custom labels in power bi,blog
pragmaticworks.com,https://pragmaticworks.com/blog/utilizing-microsoft-stream,2023 03 28,utilizing microsoft stream,blog
pragmaticworks.com,https://pragmaticworks.com/blog/hortonworks-and-cloudera-have-merged-how-it-impacts-you,2023 09 28,hortonworks and cloudera have merged how it impacts you,blog
pragmaticworks.com,https://pragmaticworks.com/introduction-to-python,2023 09 14,introduction to python,blog
pragmaticworks.com,https://pragmaticworks.com/excel-beginner-to-pro-certificate,2024 02 06,excel beginner to pro certificate,blog
pragmaticworks.com,https://pragmaticworks.com/event-list/aug-14-virtual-power-platform-bootcamp-8,2024 02 21,aug 14 virtual power platform bootcamp 8,blog
pragmaticworks.com,https://pragmaticworks.com/blog/this-week-in-data-data-visualization-best-practices,2023 03 28,this week in data data visualization best practices,blog
pragmaticworks.com,https://pragmaticworks.com/blog/make-your-data-available-with-sap,2023 03 28,make your data available with sap,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-to-build-a-tabular-model,2023 03 28,how to build a tabular model,blog
pragmaticworks.com,https://pragmaticworks.com/blog/our-dashboard-in-a-day-course-has-been-updated,2023 03 28,our dashboard in a day course has been updated,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-monthly-digest-april-2019,2023 03 28,power bi monthly digest april 2019,blog
pragmaticworks.com,https://pragmaticworks.com/transforming-data-with-sql-pivots,2023 08 29,transforming data with sql pivots,blog
pragmaticworks.com,https://pragmaticworks.com/blog/our-learning-coaches-help-keep-you-on-track,2023 03 28,our learning coaches help keep you on track,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-cognitive-services-language,2023 03 28,azure cognitive services language,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-and-data-security-row-level-security,2023 03 28,power bi and data security row level security,blog
pragmaticworks.com,https://pragmaticworks.com/building-bi-with-pivot-tables,2023 09 14,building bi with pivot tables,blog
pragmaticworks.com,https://pragmaticworks.com/learn-with-the-nerds-no-code-chatbots-with-power-virtual-agents-recorded-live-event,2023 08 29,learn with the nerds no code chatbots with power virtual agents recorded live event,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-to-work-from-home-successfully-and-stress-free,2023 03 28,how to work from home successfully and stress free,blog
pragmaticworks.com,https://pragmaticworks.com/blog/pragmatic-works-raises-funds-for-seamark-ranch,2023 03 16,pragmatic works raises funds for seamark ranch,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-site-recovery-in-3-minutes,2023 03 28,azure site recovery in 3 minutes,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-to-set-ssis-encryption-level-protection-within-visual-studios-2012,2023 03 16,how to set ssis encryption level protection within visual studios 2012,blog
pragmaticworks.com,https://pragmaticworks.com/advanced-ssrs,2023 08 07,advanced ssrs,blog
pragmaticworks.com,https://pragmaticworks.com/blog/using-cars-to-explain-azure-services,2023 03 28,using cars to explain azure services,blog
pragmaticworks.com,https://pragmaticworks.com/introduction-to-azure-sql-database,2023 08 29,introduction to azure sql database,blog
pragmaticworks.com,https://pragmaticworks.com/learn-with-the-nerds/event-page,2023 08 29,event page,blog
pragmaticworks.com,https://pragmaticworks.com/blog/enhancing-model-driven-apps-with-custom-pages,2024 02 13,enhancing model driven apps with custom pages,blog
pragmaticworks.com,https://pragmaticworks.com/paginated-reports-in-a-day,2023 08 29,paginated reports in a day,blog
pragmaticworks.com,https://pragmaticworks.com/event-list/jun-10-virtual-power-bi-bootcamp-108,2024 02 20,jun 10 virtual power bi bootcamp 108,blog
pragmaticworks.com,https://pragmaticworks.com/blog/an-introduction-to-microsoft-flow,2023 03 28,an introduction to microsoft flow,blog
pragmaticworks.com,https://pragmaticworks.com/blog/simplified-managed-disc-migration-in-azure,2023 03 28,simplified managed disc migration in azure,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-as-timeline,2023 03 28,power bi custom visuals as timeline,blog
pragmaticworks.com,https://pragmaticworks.com/blog/join-us-at-sqlsaturday-nashville,2023 12 15,join us at sqlsaturday nashville,blog
pragmaticworks.com,https://pragmaticworks.com/blog/overview-of-hdinsight-interactive-query,2023 03 28,overview of hdinsight interactive query,blog
pragmaticworks.com,https://pragmaticworks.com/blog/a-lesson-on-merging-queries-in-power-bi,2023 03 28,a lesson on merging queries in power bi,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-mapbox-visual,2023 03 28,power bi custom visuals mapbox visual,blog
pragmaticworks.com,https://pragmaticworks.com/blog/using-small-multiples-in-power-bi-to-improve-analytical-value,2023 12 27,using small multiples in power bi to improve analytical value,blog
pragmaticworks.com,https://pragmaticworks.com/blog/a-teachers-journey-into-learning-power-bi,2023 03 28,a teachers journey into learning power bi,blog
pragmaticworks.com,https://pragmaticworks.com/blog/using-web-source-nfl-stats-in-data-analysis,2023 03 28,using web source nfl stats in data analysis,blog
pragmaticworks.com,https://pragmaticworks.com/event-list/feb-05-virtual-dax-bootcamp-55,2024 02 20,feb 05 virtual dax bootcamp 55,blog
pragmaticworks.com,https://pragmaticworks.com/blog/this-week-in-data-getting-started-with-azure,2023 03 28,this week in data getting started with azure,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-scroller,2023 03 28,power bi custom visuals scroller,blog
pragmaticworks.com,https://pragmaticworks.com/blog/key-takeaways-from-wpc-2016,2023 03 28,key takeaways from wpc 2016,blog
pragmaticworks.com,https://pragmaticworks.com/blog/global-databases-cosmos-vs-azure-sql,2023 03 28,global databases cosmos vs azure sql,blog
pragmaticworks.com,https://pragmaticworks.com/blog/accelerate-your-ai-with-machine-learning-on-azure-data-box,2023 03 28,accelerate your ai with machine learning on azure data box,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-enlighten-stack-shuffle,2023 03 28,power bi custom visuals enlighten stack shuffle,blog
pragmaticworks.com,https://pragmaticworks.com/blog/embedded-power-bi-options,2023 03 28,embedded power bi options,blog
pragmaticworks.com,https://pragmaticworks.com/blog/5-things-to-know-about-our-advanced-ssrs-course,2023 03 28,5 things to know about our advanced ssrs course,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-tips-and-tricks,2023 03 16,power bi tips and tricks,blog
pragmaticworks.com,https://pragmaticworks.com/blog/kill-manual-processes-with-powerapps,2023 03 28,kill manual processes with powerapps,blog
pragmaticworks.com,https://pragmaticworks.com/blog/translating-your-sql-and-excel-skills-to-tableau,2023 03 28,translating your sql and excel skills to tableau,blog
pragmaticworks.com,https://pragmaticworks.com/event-list/sep-05-power-pages-ama-21,2024 02 21,sep 05 power pages ama 21,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-report-service-administration-,2023 03 28,power bi report service administration,blog
pragmaticworks.com,https://pragmaticworks.com/blog/all-about-sql-server-2016,2023 03 28,all about sql server 2016,blog
pragmaticworks.com,https://pragmaticworks.com/lwtn-project-beginner-to-pro-registration,2024 02 23,lwtn project beginner to pro registration,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-dataflows-sorting-through-fact-and-fiction,2023 03 28,power bi dataflows sorting through fact and fiction,blog
pragmaticworks.com,https://pragmaticworks.com/training,2024 01 19,training,blog
pragmaticworks.com,https://pragmaticworks.com/introduction-to-azure-data-factory,2023 10 03,introduction to azure data factory,blog
pragmaticworks.com,https://pragmaticworks.com/blog/search-filter-with-canvas-apps,2023 12 18,search filter with canvas apps,blog
pragmaticworks.com,https://pragmaticworks.com/blog/9-truths-and-a-lie-for-our-9th-anniversary-0,2023 03 28,9 truths and a lie for our 9th anniversary 0,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-date-tables-can-make-you-look-good-on-paper,2023 03 28,how date tables can make you look good on paper,blog
pragmaticworks.com,https://pragmaticworks.com/blog/comparing-azure-sql-data-warehouse-to-the-competition,2023 03 28,comparing azure sql data warehouse to the competition,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-power-bi-can-make-your-life-easier-i-wish-i-knew,2023 03 28,how power bi can make your life easier i wish i knew,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-apps-filter-records-for-logged-in-user,2023 03 16,power apps filter records for logged in user,blog
pragmaticworks.com,https://pragmaticworks.com/blog/first-pass-to-performance-tuning-molap,2023 03 16,first pass to performance tuning molap,blog
pragmaticworks.com,https://pragmaticworks.com/blog/microsoft-copilot-for-word-top-5-features,2024 01 25,microsoft copilot for word top 5 features,blog
pragmaticworks.com,https://pragmaticworks.com/blog/changing-azure-sql-dw-service-objective-during-etl,2023 03 28,changing azure sql dw service objective during etl,blog
pragmaticworks.com,https://pragmaticworks.com/blog/5-ways-azure-makes-your-enterprise-more-secure,2023 03 28,5 ways azure makes your enterprise more secure,blog
pragmaticworks.com,https://pragmaticworks.com/blog/were-excited-to-announce-our-new-course-ssis-in-the-cloud,2023 03 28,were excited to announce our new course ssis in the cloud,blog
pragmaticworks.com,https://pragmaticworks.com/blog/were-coming-to-sqlsaturday-phoenix,2023 03 16,were coming to sqlsaturday phoenix,blog
pragmaticworks.com,https://pragmaticworks.com/blog/introduction-to-azure-data-factory,2023 03 28,introduction to azure data factory,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-lasso-select,2023 10 31,power bi lasso select,blog
pragmaticworks.com,https://pragmaticworks.com/resources/cheat-sheet/ssrs,2024 01 06,ssrs,blog
pragmaticworks.com,https://pragmaticworks.com/introduction-to-javascript,2023 11 07,introduction to javascript,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-active-directory-and-resource-groups,2023 03 28,azure active directory and resource groups,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-data-factory-pipelines-and-activities,2023 03 28,azure data factory pipelines and activities,blog
pragmaticworks.com,https://pragmaticworks.com/blog/common-azure-ad-active-directory-misconceptions,2023 03 28,common azure ad active directory misconceptions,blog
pragmaticworks.com,https://pragmaticworks.com/blog/may-employee-spotlight-on-mitchell-pearson,2023 03 16,may employee spotlight on mitchell pearson,blog
pragmaticworks.com,https://pragmaticworks.com/conquering-pl-300,2023 09 14,conquering pl 300,blog
pragmaticworks.com,https://pragmaticworks.com/blog/5-resources-for-women-in-tech-to-achieve-success,2024 01 26,5 resources for women in tech to achieve success,blog
pragmaticworks.com,https://pragmaticworks.com/blog/exploring-excel-2013-for-bi-retaining-pivottable-size-after-data-refreshes,2023 03 16,exploring excel 2013 for bi retaining pivottable size after data refreshes,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-hybrid-and-security,2023 03 28,azure hybrid and security,blog
pragmaticworks.com,https://pragmaticworks.com/blog/the-secret-azure-data-treasure-map,2023 03 28,the secret azure data treasure map,blog
pragmaticworks.com,https://pragmaticworks.com/blog/what-is-performance-analyzer,2023 03 28,what is performance analyzer,blog
pragmaticworks.com,https://pragmaticworks.com/blog/a-look-at-some-of-azure-sql-databases-intelligence-features,2023 03 28,a look at some of azure sql databases intelligence features,blog
pragmaticworks.com,https://pragmaticworks.com/blog/unpivoting-data-with-sql,2023 12 05,unpivoting data with sql,blog
pragmaticworks.com,https://pragmaticworks.com/slp-nerd-kit-on-way,2023 09 21,slp nerd kit on way,blog
pragmaticworks.com,https://pragmaticworks.com/blog/why-amazon-cant-touch-microsoft-in-the-cloud,2023 03 28,why amazon cant touch microsoft in the cloud,blog
pragmaticworks.com,https://pragmaticworks.com/introduction-to-apache-spark,2023 08 29,introduction to apache spark,blog
pragmaticworks.com,https://pragmaticworks.com/blog/what-is-azure-cosmos-db,2023 03 28,what is azure cosmos db,blog
pragmaticworks.com,https://pragmaticworks.com/blog/the-next-generation-of-training,2023 03 16,the next generation of training,blog
pragmaticworks.com,https://pragmaticworks.com/blog/hybrid-identity-management-with-azure-active-directory,2023 03 28,hybrid identity management with azure active directory,blog
pragmaticworks.com,https://pragmaticworks.com/blog/free-training-for-government-employees-effected-by-the-shutdown,2023 03 28,free training for government employees effected by the shutdown,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-sql-managed-instance,2023 03 28,azure sql managed instance,blog
pragmaticworks.com,https://pragmaticworks.com/blog/data-modeling-solutions-for-challenging-data-modeling-problems,2023 03 28,data modeling solutions for challenging data modeling problems,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-rotating-tile,2023 03 28,power bi custom visuals rotating tile,blog
pragmaticworks.com,https://pragmaticworks.com/certxp-bug-reports,2024 01 15,certxp bug reports,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-dataflows-bring-your-own-data-lake,2023 03 28,power bi dataflows bring your own data lake,blog
pragmaticworks.com,https://pragmaticworks.com/blog/make-your-data-more-credible-with-azure-and-data-testing,2024 02 06,make your data more credible with azure and data testing,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-streaming-datasets-with-microsoft-flow,2023 03 28,power bi streaming datasets with microsoft flow,blog
pragmaticworks.com,https://pragmaticworks.com/blog/countifs-in-excel,2023 12 13,countifs in excel,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-subscription-cost-and-spending,2023 03 28,azure subscription cost and spending,blog
pragmaticworks.com,https://pragmaticworks.com/2/blog/test-blog,2023 06 15,test blog,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-to-use-the-unpivot-transform-in-ssis,2023 03 16,how to use the unpivot transform in ssis,blog
pragmaticworks.com,https://pragmaticworks.com/blog/multi-select-filtering,2023 12 07,multi select filtering,blog
pragmaticworks.com,https://pragmaticworks.com/event-list/mar-08-learn-with-the-nerds-microsoft-project-beginner-to-pro-111,2024 02 21,mar 08 learn with the nerds microsoft project beginner to pro 111,blog
pragmaticworks.com,https://pragmaticworks.com/2/blog/to-approve-or-reject-that-is-the-question,2023 06 15,to approve or reject that is the question,blog
pragmaticworks.com,https://pragmaticworks.com/blog/announcing-our-new-course-introduction-to-apache-spark,2023 03 28,announcing our new course introduction to apache spark,blog
pragmaticworks.com,https://pragmaticworks.com/blog/pragmatic-works-acquires-data-firm-for-undisclosed-millions,2023 03 28,pragmatic works acquires data firm for undisclosed millions,blog
pragmaticworks.com,https://pragmaticworks.com/lwtn-power-bi-developer-of-the-future-with-frabric-thank-you,2023 09 29,lwtn power bi developer of the future with frabric thank you,blog
pragmaticworks.com,https://pragmaticworks.com/blog/what-is-power-bi-premium,2023 03 28,what is power bi premium,blog
pragmaticworks.com,https://pragmaticworks.com/blog/webinar-follow-up-5-sql-server-indexing-myths,2023 03 16,webinar follow up 5 sql server indexing myths,blog
pragmaticworks.com,https://pragmaticworks.com/blog/collections-basics-in-powerapps,2023 03 28,collections basics in powerapps,blog
pragmaticworks.com,https://pragmaticworks.com/blog/getting-started-using-azure-ml,2023 03 28,getting started using azure ml,blog
pragmaticworks.com,https://pragmaticworks.com/blog/creating-a-sql-2016-ctp2-virtual-machine-in-azure,2023 03 16,creating a sql 2016 ctp2 virtual machine in azure,blog
pragmaticworks.com,https://pragmaticworks.com/blog/advanced-threat-protection-for-azure-sql-database,2023 03 28,advanced threat protection for azure sql database,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-azure-sql-data-warehouse-gen2-achieves-higher-performance,2023 03 28,how azure sql data warehouse gen2 achieves higher performance,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-enhanced-scatter,2023 03 28,power bi custom visuals enhanced scatter,blog
pragmaticworks.com,https://pragmaticworks.com/blog/saving-money-on-your-iaas-project-with-azure,2023 03 28,saving money on your iaas project with azure,blog
pragmaticworks.com,https://pragmaticworks.com/blog/come-see-our-team-at-sqlsaturday-jacksonville,2023 03 16,come see our team at sqlsaturday jacksonville,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-gantt,2023 03 28,power bi custom visuals gantt,blog
pragmaticworks.com,https://pragmaticworks.com/blog/preparing-a-technical-session-part-1-picking-a-topic,2023 03 16,preparing a technical session part 1 picking a topic,blog
pragmaticworks.com,https://pragmaticworks.com/event-list/oct-23-virtual-dax-bootcamp-28,2024 02 20,oct 23 virtual dax bootcamp 28,blog
pragmaticworks.com,https://pragmaticworks.com/blog/new-power-bi-deployment-pipline-feature-in-preview,2023 03 28,new power bi deployment pipline feature in preview,blog
pragmaticworks.com,https://pragmaticworks.com/downloads,2024 02 09,downloads,blog
pragmaticworks.com,https://pragmaticworks.com/blog/choose-the-right-azure-sql-platform-for-your-data,2023 03 28,choose the right azure sql platform for your data,blog
pragmaticworks.com,https://pragmaticworks.com/introduction-to-paginated-reports,2023 08 29,introduction to paginated reports,blog
pragmaticworks.com,https://pragmaticworks.com/advanced-data-flows-in-azure-synapse-analytics,2023 08 07,advanced data flows in azure synapse analytics,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-monthly-digest-june-2018,2023 03 28,power bi monthly digest june 2018,blog
pragmaticworks.com,https://pragmaticworks.com/event-list/may-06-virtual-power-automate-bootcamp-95,2024 02 20,may 06 virtual power automate bootcamp 95,blog
pragmaticworks.com,https://pragmaticworks.com/blog/customizing-power-bi-custom-visuals,2023 03 28,customizing power bi custom visuals,blog
pragmaticworks.com,https://pragmaticworks.com/blog/pragmatic-works-named-among-top-it-firms,2023 03 28,pragmatic works named among top it firms,blog
pragmaticworks.com,https://pragmaticworks.com/blog/tips-for-strong-azure-ad-passwords-and-policies,2023 03 28,tips for strong azure ad passwords and policies,blog
pragmaticworks.com,https://pragmaticworks.com/serverless-sql-in-azure-synapse-analytics,2023 08 29,serverless sql in azure synapse analytics,blog
pragmaticworks.com,https://pragmaticworks.com/blog/must-know-beginner-functions-in-power-apps,2023 03 28,must know beginner functions in power apps,blog
pragmaticworks.com,https://pragmaticworks.com/learn-with-the-nerds-introduction-to-azure-data-services-recorded-live-event,2023 08 29,learn with the nerds introduction to azure data services recorded live event,blog
pragmaticworks.com,https://pragmaticworks.com/blog/this-week-in-data-debunking-popular-cloud-myths,2023 03 28,this week in data debunking popular cloud myths,blog
pragmaticworks.com,https://pragmaticworks.com/blog/join-our-free-power-virtual-agents-chatbot-conference-on-august-27th,2023 03 28,join our free power virtual agents chatbot conference on august 27th,blog
pragmaticworks.com,https://pragmaticworks.com/introduction-to-microsoft-fabric,2023 08 29,introduction to microsoft fabric,blog
pragmaticworks.com,https://pragmaticworks.com/blog/data-science-w/-azure-ml,2023 03 28,azure ml,blog
pragmaticworks.com,https://pragmaticworks.com/blog/intro-to-azure-sql-database,2023 03 28,intro to azure sql database,blog
pragmaticworks.com,https://pragmaticworks.com/blog/building-a-highly-efficient-analytics-team,2023 03 28,building a highly efficient analytics team,blog
